"Username","Trial","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Procedure.Notes","Procedure.Shuffle","Response.RT","Response.Response","Response.JOL"
"63c58429db2b7daf0f67d60d",65,2,"Global B","Door","Door","R2","Related",30,27,"Study","Related","R2",2556,"",NA
"63c58429db2b7daf0f67d60d",66,2,"Global B","Wall","Wall","R2","Related",29,30,"Study","Related","R2",1982,"",NA
"63c58429db2b7daf0f67d60d",67,2,"Global B","Elevator","Elevator","R2","Related",33,29,"Study","Related","R2",1436,"",NA
"63c58429db2b7daf0f67d60d",68,2,"Global B","Hallway","Hallway","R2","Related",35,37,"Study","Related","R2",1147,"",NA
"63c58429db2b7daf0f67d60d",69,2,"Global B","Stairs","Stairs","R2","Related",32,31,"Study","Related","R2",1196,"",NA
"63c58429db2b7daf0f67d60d",70,2,"Global B","Bathroom","Bathroom","R2","Related",27,35,"Study","Related","R2",4636,"",NA
"63c58429db2b7daf0f67d60d",71,2,"Global B","Roof","Roof","R2","Related",36,36,"Study","Related","R2",1553,"",NA
"63c58429db2b7daf0f67d60d",72,2,"Global B","Window","Window","R2","Related",28,28,"Study","Related","R2",1533,"",NA
"63c58429db2b7daf0f67d60d",74,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",5005,"",75
"63c58429db2b7daf0f67d60d",78,2,"Global B","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65009,"window hallway stairs bathroom attic loft basement roof ceiling door ",NA
"63e5eb956eab1f2740ac6289",4,4,"Global D","Peach","Peach","R1","Related",6,3,"Study","Related","R1",2448,"",NA
"63e5eb956eab1f2740ac6289",5,4,"Global D","Lemon","Lemon","R1","Related",12,10,"Study","Related","R1",1359,"",NA
"63e5eb956eab1f2740ac6289",6,4,"Global D","Apple","Apple","R1","Related",1,4,"Study","Related","R1",1436,"",NA
"63e5eb956eab1f2740ac6289",7,4,"Global D","Pear","Pear","R1","Related",5,6,"Study","Related","R1",1407,"",NA
"63e5eb956eab1f2740ac6289",8,4,"Global D","Plum","Plum","R1","Related",9,7,"Study","Related","R1",1329,"",NA
"63e5eb956eab1f2740ac6289",9,4,"Global D","Grape","Grape","R1","Related",4,12,"Study","Related","R1",1313,"",NA
"63e5eb956eab1f2740ac6289",10,4,"Global D","Cherry","Cherry","R1","Related",11,8,"Study","Related","R1",1311,"",NA
"63e5eb956eab1f2740ac6289",11,4,"Global D","Banana","Banana","R1","Related",3,11,"Study","Related","R1",1343,"",NA
"63e5eb956eab1f2740ac6289",12,4,"Global D","Strawberry","Strawberry","R1","Related",7,5,"Study","Related","R1",1313,"",NA
"63e5eb956eab1f2740ac6289",13,4,"Global D","Kiwi","Kiwi","R1","Related",8,9,"Study","Related","R1",1315,"",NA
"63e5eb956eab1f2740ac6289",14,4,"Global D","Orange","Orange","R1","Related",2,2,"Study","Related","R1",1744,"",NA
"63e5eb956eab1f2740ac6289",15,4,"Global D","Mango","Mango","R1","Related",10,13,"Study","Related","R1",4660,"",NA
"63e5eb956eab1f2740ac6289",17,4,"Global D","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6001,"",35
"63e5eb956eab1f2740ac6289",21,4,"Global D","","","","",NA,0,"FreeRecall","Related","RECALL_Test1",65001,"apple peach grape strawberry kiwi banana",NA
"63e5eb956eab1f2740ac6289",23,4,"Global D","Bean","Bean","U1","Unrelated",22,21,"Study","Unrelated","U1",14567,"",NA
"63e5eb956eab1f2740ac6289",24,4,"Global D","Shirt","Shirt","U1","Unrelated",18,19,"Study","Unrelated","U1",16934,"",NA
"63e5eb956eab1f2740ac6289",25,4,"Global D","Yellow","Yellow","U1","Unrelated",19,20,"Study","Unrelated","U1",1432,"",NA
"63e5eb956eab1f2740ac6289",26,4,"Global D","Document","Document","U1","Unrelated",15,25,"Study","Unrelated","U1",1396,"",NA
"63e5eb956eab1f2740ac6289",27,4,"Global D","Dirt","Dirt","U1","Unrelated",16,22,"Study","Unrelated","U1",1366,"",NA
"63e5eb956eab1f2740ac6289",28,4,"Global D","Mint","Mint","U1","Unrelated",17,15,"Study","Unrelated","U1",1357,"",NA
"63e5eb956eab1f2740ac6289",29,4,"Global D","Hawk","Hawk","U1","Unrelated",24,14,"Study","Unrelated","U1",1384,"",NA
"63e5eb956eab1f2740ac6289",30,4,"Global D","Kayak","Kayak","U1","Unrelated",20,17,"Study","Unrelated","U1",1481,"",NA
"63e5eb956eab1f2740ac6289",31,4,"Global D","Frog","Frog","U1","Unrelated",13,23,"Study","Unrelated","U1",1477,"",NA
"63e5eb956eab1f2740ac6289",32,4,"Global D","Slow","Slow","U1","Unrelated",23,18,"Study","Unrelated","U1",1918,"",NA
"63e5eb956eab1f2740ac6289",33,4,"Global D","Flea","Flea","U1","Unrelated",21,24,"Study","Unrelated","U1",112410,"",NA
"63e5eb956eab1f2740ac6289",34,4,"Global D","Bed","Bed","U1","Unrelated",14,16,"Study","Unrelated","U1",1310,"",NA
"63e5eb956eab1f2740ac6289",36,4,"Global D","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6001,"",25
"63e5eb956eab1f2740ac6289",40,4,"Global D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test2",65000,"flea dirt hawk",NA
"63e5eb956eab1f2740ac6289",42,4,"Global D","Bathroom","Bathroom","R2","Related",27,27,"Study","Related","R2",2906,"",NA
"63e5eb956eab1f2740ac6289",43,4,"Global D","Door","Door","R2","Related",30,28,"Study","Related","R2",2162,"",NA
"63e5eb956eab1f2740ac6289",44,4,"Global D","Window","Window","R2","Related",28,35,"Study","Related","R2",2087,"",NA
"63e5eb956eab1f2740ac6289",45,4,"Global D","Ceiling","Ceiling","R2","Related",25,37,"Study","Related","R2",1405,"",NA
"63e5eb956eab1f2740ac6289",46,4,"Global D","Floor","Floor","R2","Related",31,29,"Study","Related","R2",1701,"",NA
"63e5eb956eab1f2740ac6289",47,4,"Global D","Elevator","Elevator","R2","Related",33,26,"Study","Related","R2",1370,"",NA
"63e5eb956eab1f2740ac6289",48,4,"Global D","Roof","Roof","R2","Related",36,36,"Study","Related","R2",1420,"",NA
"63e5eb956eab1f2740ac6289",49,4,"Global D","Wall","Wall","R2","Related",29,34,"Study","Related","R2",1464,"",NA
"63e5eb956eab1f2740ac6289",50,4,"Global D","Attic","Attic","R2","Related",34,30,"Study","Related","R2",1857,"",NA
"63e5eb956eab1f2740ac6289",51,4,"Global D","Stairs","Stairs","R2","Related",32,32,"Study","Related","R2",2085,"",NA
"63e5eb956eab1f2740ac6289",52,4,"Global D","Hallway","Hallway","R2","Related",35,33,"Study","Related","R2",1696,"",NA
"63e5eb956eab1f2740ac6289",53,4,"Global D","Basement","Basement","R2","Related",26,31,"Study","Related","R2",1459,"",NA
"63e5eb956eab1f2740ac6289",55,4,"Global D","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",6000,"",25
"63e5eb956eab1f2740ac6289",59,4,"Global D","","","","",NA,0,"FreeRecall","Related","RECALL_Test3",65001,"door bathroom bedroom wall",NA
"63e5eb956eab1f2740ac6289",61,4,"Global D","Phone","Phone","U2","Unrelated",47,47,"Study","Unrelated","U2",21523,"",NA
"63e5eb956eab1f2740ac6289",62,4,"Global D","Salt","Salt","U2","Unrelated",39,38,"Study","Unrelated","U2",1744,"",NA
"63e5eb956eab1f2740ac6289",63,4,"Global D","Flute","Flute","U2","Unrelated",38,44,"Study","Unrelated","U2",2241,"",NA
"63e5eb956eab1f2740ac6289",64,4,"Global D","Fossil","Fossil","U2","Unrelated",43,39,"Study","Unrelated","U2",1414,"",NA
"63e5eb956eab1f2740ac6289",65,4,"Global D","Mother","Mother","U2","Unrelated",44,40,"Study","Unrelated","U2",1513,"",NA
"63e5eb956eab1f2740ac6289",66,4,"Global D","Card","Card","U2","Unrelated",37,46,"Study","Unrelated","U2",1401,"",NA
"63e5eb956eab1f2740ac6289",67,4,"Global D","Rest","Rest","U2","Unrelated",48,43,"Study","Unrelated","U2",1241,"",NA
"63e5eb956eab1f2740ac6289",68,4,"Global D","Drill","Drill","U2","Unrelated",45,45,"Study","Unrelated","U2",1305,"",NA
"63e5eb956eab1f2740ac6289",69,4,"Global D","Tent","Tent","U2","Unrelated",46,42,"Study","Unrelated","U2",1310,"",NA
"63e5eb956eab1f2740ac6289",70,4,"Global D","Basket","Basket","U2","Unrelated",41,49,"Study","Unrelated","U2",1440,"",NA
"63e5eb956eab1f2740ac6289",71,4,"Global D","Cook","Cook","U2","Unrelated",42,41,"Study","Unrelated","U2",1387,"",NA
"63e5eb956eab1f2740ac6289",72,4,"Global D","Cloud","Cloud","U2","Unrelated",40,48,"Study","Unrelated","U2",1376,"",NA
"63e5eb956eab1f2740ac6289",74,4,"Global D","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6001,"",15
"63e5eb956eab1f2740ac6289",78,4,"Global D","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test4",65001,"rest cook flute drill",NA
"63fbd3e8b4865c6e1fb04614",4,2,"Global B","Kayak","Kayak","U1","Unrelated",20,22,"Study","Unrelated","U1",3974,"",NA
"63fbd3e8b4865c6e1fb04614",5,2,"Global B","Yellow","Yellow","U1","Unrelated",19,23,"Study","Unrelated","U1",1163,"",NA
"63fbd3e8b4865c6e1fb04614",6,2,"Global B","Bean","Bean","U1","Unrelated",22,15,"Study","Unrelated","U1",1202,"",NA
"63fbd3e8b4865c6e1fb04614",7,2,"Global B","Shirt","Shirt","U1","Unrelated",18,21,"Study","Unrelated","U1",1338,"",NA
"63fbd3e8b4865c6e1fb04614",8,2,"Global B","Mint","Mint","U1","Unrelated",17,19,"Study","Unrelated","U1",1484,"",NA
"63fbd3e8b4865c6e1fb04614",9,2,"Global B","Slow","Slow","U1","Unrelated",23,24,"Study","Unrelated","U1",1417,"",NA
"63fbd3e8b4865c6e1fb04614",10,2,"Global B","Bed","Bed","U1","Unrelated",14,16,"Study","Unrelated","U1",3528,"",NA
"63fbd3e8b4865c6e1fb04614",11,2,"Global B","Flea","Flea","U1","Unrelated",21,25,"Study","Unrelated","U1",1339,"",NA
"63fbd3e8b4865c6e1fb04614",12,2,"Global B","Document","Document","U1","Unrelated",15,20,"Study","Unrelated","U1",1378,"",NA
"63fbd3e8b4865c6e1fb04614",13,2,"Global B","Frog","Frog","U1","Unrelated",13,18,"Study","Unrelated","U1",1454,"",NA
"63fbd3e8b4865c6e1fb04614",14,2,"Global B","Hawk","Hawk","U1","Unrelated",24,14,"Study","Unrelated","U1",1557,"",NA
"63fbd3e8b4865c6e1fb04614",15,2,"Global B","Dirt","Dirt","U1","Unrelated",16,17,"Study","Unrelated","U1",1385,"",NA
"63fbd3e8b4865c6e1fb04614",17,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6003,"",80
"63fbd3e8b4865c6e1fb04614",21,2,"Global B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65002,"kayak,yellow,mint,brick,red,blaze.road",NA
"63fbd3e8b4865c6e1fb04614",23,2,"Global B","Plum","Plum","R1","Related",9,4,"Study","Related","R1",1572,"",NA
"63fbd3e8b4865c6e1fb04614",24,2,"Global B","Lemon","Lemon","R1","Related",12,10,"Study","Related","R1",1076,"",NA
"63fbd3e8b4865c6e1fb04614",25,2,"Global B","Strawberry","Strawberry","R1","Related",7,7,"Study","Related","R1",1198,"",NA
"63fbd3e8b4865c6e1fb04614",26,2,"Global B","Orange","Orange","R1","Related",2,6,"Study","Related","R1",1028,"",NA
"63fbd3e8b4865c6e1fb04614",27,2,"Global B","Mango","Mango","R1","Related",10,3,"Study","Related","R1",1218,"",NA
"63fbd3e8b4865c6e1fb04614",28,2,"Global B","Banana","Banana","R1","Related",3,11,"Study","Related","R1",1054,"",NA
"63fbd3e8b4865c6e1fb04614",29,2,"Global B","Kiwi","Kiwi","R1","Related",8,5,"Study","Related","R1",4626,"",NA
"63fbd3e8b4865c6e1fb04614",30,2,"Global B","Peach","Peach","R1","Related",6,9,"Study","Related","R1",1184,"",NA
"63fbd3e8b4865c6e1fb04614",31,2,"Global B","Apple","Apple","R1","Related",1,13,"Study","Related","R1",1011,"",NA
"63fbd3e8b4865c6e1fb04614",32,2,"Global B","Cherry","Cherry","R1","Related",11,2,"Study","Related","R1",1119,"",NA
"63fbd3e8b4865c6e1fb04614",33,2,"Global B","Pear","Pear","R1","Related",5,12,"Study","Related","R1",1235,"",NA
"63fbd3e8b4865c6e1fb04614",34,2,"Global B","Grape","Grape","R1","Related",4,8,"Study","Related","R1",1117,"",NA
"63fbd3e8b4865c6e1fb04614",36,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6003,"",70
"63fbd3e8b4865c6e1fb04614",40,2,"Global B","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65001,"plum,strwaberry,peach,king,dine,chef,lice,elastic,bungee",NA
"63fbd3e8b4865c6e1fb04614",42,2,"Global B","Salt","Salt","U2","Unrelated",39,42,"Study","Unrelated","U2",1213,"",NA
"63fbd3e8b4865c6e1fb04614",43,2,"Global B","Fossil","Fossil","U2","Unrelated",43,39,"Study","Unrelated","U2",1040,"",NA
"63fbd3e8b4865c6e1fb04614",44,2,"Global B","Drill","Drill","U2","Unrelated",45,46,"Study","Unrelated","U2",1030,"",NA
"63fbd3e8b4865c6e1fb04614",45,2,"Global B","Rest","Rest","U2","Unrelated",48,49,"Study","Unrelated","U2",1006,"",NA
"63fbd3e8b4865c6e1fb04614",46,2,"Global B","Flute","Flute","U2","Unrelated",38,47,"Study","Unrelated","U2",1029,"",NA
"63fbd3e8b4865c6e1fb04614",47,2,"Global B","Basket","Basket","U2","Unrelated",41,48,"Study","Unrelated","U2",1147,"",NA
"63fbd3e8b4865c6e1fb04614",48,2,"Global B","Phone","Phone","U2","Unrelated",47,40,"Study","Unrelated","U2",1043,"",NA
"63fbd3e8b4865c6e1fb04614",49,2,"Global B","Mother","Mother","U2","Unrelated",44,44,"Study","Unrelated","U2",1106,"",NA
"63fbd3e8b4865c6e1fb04614",50,2,"Global B","Tent","Tent","U2","Unrelated",46,38,"Study","Unrelated","U2",1168,"",NA
"63fbd3e8b4865c6e1fb04614",51,2,"Global B","Cloud","Cloud","U2","Unrelated",40,43,"Study","Unrelated","U2",1167,"",NA
"63fbd3e8b4865c6e1fb04614",52,2,"Global B","Cook","Cook","U2","Unrelated",42,45,"Study","Unrelated","U2",1070,"",NA
"63fbd3e8b4865c6e1fb04614",53,2,"Global B","Card","Card","U2","Unrelated",37,41,"Study","Unrelated","U2",1260,"",NA
"63fbd3e8b4865c6e1fb04614",55,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6002,"",80
"63fbd3e8b4865c6e1fb04614",59,2,"Global B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65003,"drillmother,nail,born,father,killer,thriller,maid,single",NA
"63fbd3e8b4865c6e1fb04614",61,2,"Global B","Hallway","Hallway","R2","Related",35,29,"Study","Related","R2",1176,"",NA
"63fbd3e8b4865c6e1fb04614",62,2,"Global B","Door","Door","R2","Related",30,35,"Study","Related","R2",1033,"",NA
"63fbd3e8b4865c6e1fb04614",63,2,"Global B","Window","Window","R2","Related",28,30,"Study","Related","R2",1121,"",NA
"63fbd3e8b4865c6e1fb04614",64,2,"Global B","Roof","Roof","R2","Related",36,27,"Study","Related","R2",1082,"",NA
"63fbd3e8b4865c6e1fb04614",65,2,"Global B","Ceiling","Ceiling","R2","Related",25,36,"Study","Related","R2",1123,"",NA
"63fbd3e8b4865c6e1fb04614",66,2,"Global B","Elevator","Elevator","R2","Related",33,26,"Study","Related","R2",1215,"",NA
"63fbd3e8b4865c6e1fb04614",67,2,"Global B","Stairs","Stairs","R2","Related",32,28,"Study","Related","R2",1206,"",NA
"63fbd3e8b4865c6e1fb04614",68,2,"Global B","Attic","Attic","R2","Related",34,34,"Study","Related","R2",1334,"",NA
"63fbd3e8b4865c6e1fb04614",69,2,"Global B","Floor","Floor","R2","Related",31,37,"Study","Related","R2",1138,"",NA
"63fbd3e8b4865c6e1fb04614",70,2,"Global B","Basement","Basement","R2","Related",26,31,"Study","Related","R2",1349,"",NA
"63fbd3e8b4865c6e1fb04614",71,2,"Global B","Bathroom","Bathroom","R2","Related",27,32,"Study","Related","R2",1409,"",NA
"63fbd3e8b4865c6e1fb04614",72,2,"Global B","Wall","Wall","R2","Related",29,33,"Study","Related","R2",1841,"",NA
"63fbd3e8b4865c6e1fb04614",74,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",5001,"",80
"63fbd3e8b4865c6e1fb04614",78,2,"Global B","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65001,"bailey,ship,water,ice,iceberg,brave,ringer,love,gum",NA
"646d09329a9be6926ff22bed",4,1,"Global A","Jeep","Jeep","U1","Unrelated",23,22,"Study","Unrelated","U1",10877,"",NA
"646d09329a9be6926ff22bed",5,1,"Global A","Rifle","Rifle","U1","Unrelated",13,21,"Study","Unrelated","U1",5006,"",NA
"646d09329a9be6926ff22bed",6,1,"Global A","Ballet","Ballet","U1","Unrelated",24,23,"Study","Unrelated","U1",5616,"",NA
"646d09329a9be6926ff22bed",7,1,"Global A","Student","Student","U1","Unrelated",15,14,"Study","Unrelated","U1",7119,"",NA
"646d09329a9be6926ff22bed",8,1,"Global A","Parrot","Parrot","U1","Unrelated",21,25,"Study","Unrelated","U1",6176,"",NA
"646d09329a9be6926ff22bed",9,1,"Global A","Guitar","Guitar","U1","Unrelated",19,17,"Study","Unrelated","U1",6667,"",NA
"646d09329a9be6926ff22bed",10,1,"Global A","Hockey","Hockey","U1","Unrelated",16,18,"Study","Unrelated","U1",5935,"",NA
"646d09329a9be6926ff22bed",11,1,"Global A","Oxygen","Oxygen","U1","Unrelated",18,16,"Study","Unrelated","U1",6078,"",NA
"646d09329a9be6926ff22bed",12,1,"Global A","Pants","Pants","U1","Unrelated",17,15,"Study","Unrelated","U1",6723,"",NA
"646d09329a9be6926ff22bed",13,1,"Global A","Milk","Milk","U1","Unrelated",22,20,"Study","Unrelated","U1",5462,"",NA
"646d09329a9be6926ff22bed",14,1,"Global A","Dollar","Dollar","U1","Unrelated",20,24,"Study","Unrelated","U1",4963,"",NA
"646d09329a9be6926ff22bed",15,1,"Global A","Mayor","Mayor","U1","Unrelated",14,19,"Study","Unrelated","U1",5574,"",NA
"646d09329a9be6926ff22bed",17,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6009,"",NA
"646d09329a9be6926ff22bed",21,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65003,"Jeep, mayor, oxygen, ballet, parrot, student, guitar, hockey, pants, milk, dollar. ",NA
"646d09329a9be6926ff22bed",23,1,"Global A","Rock","Rock","R1","Related",5,5,"Study","Related","R1",5124,"",NA
"646d09329a9be6926ff22bed",24,1,"Global A","Ocean","Ocean","R1","Related",8,7,"Study","Related","R1",4151,"",NA
"646d09329a9be6926ff22bed",25,1,"Global A","Hill","Hill","R1","Related",6,10,"Study","Related","R1",3844,"",NA
"646d09329a9be6926ff22bed",26,1,"Global A","Valley","Valley","R1","Related",1,13,"Study","Related","R1",3737,"",NA
"646d09329a9be6926ff22bed",27,1,"Global A","River","River","R1","Related",2,6,"Study","Related","R1",3491,"",NA
"646d09329a9be6926ff22bed",28,1,"Global A","Mountain","Mountain","R1","Related",7,4,"Study","Related","R1",5041,"",NA
"646d09329a9be6926ff22bed",29,1,"Global A","Glacier","Glacier","R1","Related",12,3,"Study","Related","R1",4287,"",NA
"646d09329a9be6926ff22bed",30,1,"Global A","Lake","Lake","R1","Related",10,12,"Study","Related","R1",4114,"",NA
"646d09329a9be6926ff22bed",31,1,"Global A","Cave","Cave","R1","Related",11,2,"Study","Related","R1",4008,"",NA
"646d09329a9be6926ff22bed",32,1,"Global A","Canyon","Canyon","R1","Related",3,11,"Study","Related","R1",4219,"",NA
"646d09329a9be6926ff22bed",33,1,"Global A","Island","Island","R1","Related",9,8,"Study","Related","R1",4398,"",NA
"646d09329a9be6926ff22bed",34,1,"Global A","Volcano","Volcano","R1","Related",4,9,"Study","Related","R1",4651,"",NA
"646d09329a9be6926ff22bed",36,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL1",6001,"",96
"646d09329a9be6926ff22bed",40,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test2",65007,"rock, hill, valley, ocean, mountain, river, glacier, lake, cave, canyon, island, volcano. ",NA
"646d09329a9be6926ff22bed",42,1,"Global A","Computer","Computer","U2","Unrelated",47,49,"Study","Unrelated","U2",5168,"",NA
"646d09329a9be6926ff22bed",43,1,"Global A","Lipstick","Lipstick","U2","Unrelated",46,45,"Study","Unrelated","U2",2241,"",NA
"646d09329a9be6926ff22bed",44,1,"Global A","Sandal","Sandal","U2","Unrelated",37,43,"Study","Unrelated","U2",1475,"",NA
"646d09329a9be6926ff22bed",45,1,"Global A","Blue","Blue","U2","Unrelated",41,41,"Study","Unrelated","U2",4810,"",NA
"646d09329a9be6926ff22bed",46,1,"Global A","Cold","Cold","U2","Unrelated",40,42,"Study","Unrelated","U2",3520,"",NA
"646d09329a9be6926ff22bed",47,1,"Global A","Eye","Eye","U2","Unrelated",48,39,"Study","Unrelated","U2",3424,"",NA
"646d09329a9be6926ff22bed",48,1,"Global A","Fly","Fly","U2","Unrelated",38,44,"Study","Unrelated","U2",3358,"",NA
"646d09329a9be6926ff22bed",49,1,"Global A","Viper","Viper","U2","Unrelated",44,46,"Study","Unrelated","U2",3810,"",NA
"646d09329a9be6926ff22bed",50,1,"Global A","Tulip","Tulip","U2","Unrelated",39,40,"Study","Unrelated","U2",4106,"",NA
"646d09329a9be6926ff22bed",51,1,"Global A","Cruise","Cruise","U2","Unrelated",42,47,"Study","Unrelated","U2",3976,"",NA
"646d09329a9be6926ff22bed",52,1,"Global A","Tea","Tea","U2","Unrelated",45,48,"Study","Unrelated","U2",3189,"",NA
"646d09329a9be6926ff22bed",53,1,"Global A","Shark","Shark","U2","Unrelated",43,38,"Study","Unrelated","U2",3524,"",NA
"646d09329a9be6926ff22bed",55,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL4",6003,"",96
"646d09329a9be6926ff22bed",59,1,"Global A","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test3",65002,"Cold, computer, eye, lipstick, viper, sandal, blue, tulip, cruise, shark, fly, tea. ",NA
"646d09329a9be6926ff22bed",61,1,"Global A","Elephant","Elephant","R2","Related",32,27,"Study","Related","R2",7076,"",NA
"646d09329a9be6926ff22bed",62,1,"Global A","Tiger","Tiger","R2","Related",25,30,"Study","Related","R2",3923,"",NA
"646d09329a9be6926ff22bed",63,1,"Global A","Bear","Bear","R2","Related",35,34,"Study","Related","R2",3543,"",NA
"646d09329a9be6926ff22bed",64,1,"Global A","Cow","Cow","R2","Related",36,37,"Study","Related","R2",3536,"",NA
"646d09329a9be6926ff22bed",65,1,"Global A","Cheetah","Cheetah","R2","Related",28,26,"Study","Related","R2",4447,"",NA
"646d09329a9be6926ff22bed",66,1,"Global A","Donkey","Donkey","R2","Related",34,33,"Study","Related","R2",4662,"",NA
"646d09329a9be6926ff22bed",67,1,"Global A","Zebra","Zebra","R2","Related",27,36,"Study","Related","R2",4430,"",NA
"646d09329a9be6926ff22bed",68,1,"Global A","Wolf","Wolf","R2","Related",29,31,"Study","Related","R2",3753,"",NA
"646d09329a9be6926ff22bed",69,1,"Global A","Goat","Goat","R2","Related",30,35,"Study","Related","R2",4075,"",NA
"646d09329a9be6926ff22bed",70,1,"Global A","Girraffe","Girraffe","R2","Related",31,28,"Study","Related","R2",7975,"",NA
"646d09329a9be6926ff22bed",71,1,"Global A","Lion","Lion","R2","Related",26,32,"Study","Related","R2",3804,"",NA
"646d09329a9be6926ff22bed",72,1,"Global A","Cat","Cat","R2","Related",33,29,"Study","Related","R2",3541,"",NA
"646d09329a9be6926ff22bed",74,1,"Global A","","","","",NA,0,"JOL_GLOBAL","Related","JOL3",5004,"",85
"646d09329a9be6926ff22bed",78,1,"Global A","","","","",NA,0,"FreeRecall","Related","RECALL_Test4",65004,"Zebra, elephant, donkey, bear, cow, cheetah, tiger, wolf, goat, giraffe, cat, lion. ",NA
"64f43f017c6a342448feeeb6",4,2,"Global B","Bean","Bean","U1","Unrelated",22,16,"Study","Unrelated","U1",19828,"",NA
"64f43f017c6a342448feeeb6",5,2,"Global B","Document","Document","U1","Unrelated",15,21,"Study","Unrelated","U1",5665,"",NA
"64f43f017c6a342448feeeb6",6,2,"Global B","Bed","Bed","U1","Unrelated",14,25,"Study","Unrelated","U1",4838,"",NA
"64f43f017c6a342448feeeb6",7,2,"Global B","Hawk","Hawk","U1","Unrelated",24,22,"Study","Unrelated","U1",7710,"",NA
"64f43f017c6a342448feeeb6",8,2,"Global B","Kayak","Kayak","U1","Unrelated",20,14,"Study","Unrelated","U1",5242,"",NA
"64f43f017c6a342448feeeb6",9,2,"Global B","Frog","Frog","U1","Unrelated",13,24,"Study","Unrelated","U1",7899,"",NA
"64f43f017c6a342448feeeb6",10,2,"Global B","Flea","Flea","U1","Unrelated",21,18,"Study","Unrelated","U1",2456,"",NA
"64f43f017c6a342448feeeb6",11,2,"Global B","Shirt","Shirt","U1","Unrelated",18,17,"Study","Unrelated","U1",3711,"",NA
"64f43f017c6a342448feeeb6",12,2,"Global B","Dirt","Dirt","U1","Unrelated",16,20,"Study","Unrelated","U1",4882,"",NA
"64f43f017c6a342448feeeb6",13,2,"Global B","Mint","Mint","U1","Unrelated",17,19,"Study","Unrelated","U1",3638,"",NA
"64f43f017c6a342448feeeb6",14,2,"Global B","Slow","Slow","U1","Unrelated",23,15,"Study","Unrelated","U1",2135,"",NA
"64f43f017c6a342448feeeb6",15,2,"Global B","Yellow","Yellow","U1","Unrelated",19,23,"Study","Unrelated","U1",5179,"",NA
"64f43f017c6a342448feeeb6",17,2,"Global B","","","","",NA,0,"JOL_GLOBAL","Unrelated","JOL2",6002,"",NA
"64f43f017c6a342448feeeb6",21,2,"Global B","","","","",NA,0,"FreeRecall","Unrelated","RECALL_Test1",65002,"Bean Bed Frog Kayak Flea Dirt Slow Yellow Mint Hawk Shirt",NA
"64f43f017c6a342448feeeb6",23,2,"Global B","Strawberry","Strawberry","R1","Related",7,10,"Study","Related","R1",6290,"",NA
"64f43f017c6a342448feeeb6",24,2,"Global B","Pear","Pear","R1","Related",5,12,"Study","Related","R1",5494,"",NA
"64f43f017c6a342448feeeb6",25,2,"Global B","Apple","Apple","R1","Related",1,8,"Study","Related","R1",4012,"",NA
"64f43f017c6a342448feeeb6",26,2,"Global B","Banana","Banana","R1","Related",3,13,"Study","Related","R1",9042,"",NA
"64f43f017c6a342448feeeb6",27,2,"Global B","Cherry","Cherry","R1","Related",11,9,"Study","Related","R1",3532,"",NA
"64f43f017c6a342448feeeb6",28,2,"Global B","Lemon","Lemon","R1","Related",12,7,"Study","Related","R1",4255,"",NA
"64f43f017c6a342448feeeb6",29,2,"Global B","Plum","Plum","R1","Related",9,2,"Study","Related","R1",3477,"",NA
"64f43f017c6a342448feeeb6",30,2,"Global B","Peach","Peach","R1","Related",6,11,"Study","Related","R1",7417,"",NA
"64f43f017c6a342448feeeb6",31,2,"Global B","Orange","Orange","R1","Related",2,6,"Study","Related","R1",4341,"",NA
"64f43f017c6a342448feeeb6",32,2,"Global B","Grape","Grape","R1","Related",4,4,"Study","Related","R1",5045,"",NA
"64f43f017c6a342448feeeb6",33,2,"Global B","Kiwi","Kiwi","R1","Related",8,5,"Study","Related","R1",5652,"",NA
